timestamp,frame_total_ms,undistort_ms,backend_ms,publish_ms
1535.199502,114.005,4.003,109.121,0.670
1535.299342,90.080,4.071,84.961,0.879
1535.399189,112.070,3.973,106.248,1.671
1535.499826,119.070,3.997,114.068,0.800
1535.599664,104.541,3.958,99.223,1.177
1535.699497,130.312,4.170,124.496,1.431
1535.799333,104.705,5.650,98.188,0.671
1535.899173,83.136,4.052,78.187,0.737
1535.999815,103.562,4.110,98.107,1.158
1536.099653,104.352,3.914,98.738,1.477
1536.199493,120.106,4.159,115.082,0.674
1536.299327,91.743,3.919,86.878,0.780
1536.399162,98.277,3.884,93.364,0.855
1536.499804,94.181,3.918,89.262,0.783
1536.599642,91.952,3.943,87.146,0.694
1536.699488,105.443,3.948,100.556,0.772
1536.799323,104.348,3.874,99.513,0.793
1536.899149,107.288,4.110,102.042,0.939
1536.999792,91.763,4.088,86.552,0.925
1537.099634,94.350,3.970,89.227,0.887
1537.199478,105.405,3.918,100.399,0.909
1537.299310,93.799,4.099,88.569,0.844
1537.399148,90.548,4.117,85.515,0.745
1537.499795,86.065,4.014,81.051,0.822
1537.599652,85.367,3.947,80.507,0.743
1537.699483,110.152,3.940,104.771,1.261
1537.799323,111.956,3.970,107.088,0.731
1537.899158,98.086,4.100,92.962,0.857
1537.999793,115.230,5.630,108.692,0.733
1538.099622,106.116,3.910,101.086,0.945
1538.199459,114.368,3.914,109.499,0.780
1538.299302,91.260,4.261,86.009,0.818
1538.399133,100.202,3.919,95.352,0.761
1538.499766,93.852,4.114,88.733,0.836
1538.599620,105.712,4.078,100.703,0.763
1538.699464,87.542,4.083,82.459,0.829
1538.799301,114.993,3.912,109.671,1.232
1538.899146,74.533,3.893,69.639,0.826
1538.999793,92.367,3.856,87.595,0.748
1539.099629,103.088,4.096,97.990,0.832
1539.199471,84.331,3.907,79.498,0.758
1539.299315,101.429,4.094,96.299,0.832
1539.399149,94.831,3.893,90.035,0.736
1539.499803,92.514,4.127,87.355,0.862
1539.599645,91.939,3.919,87.121,0.731
1539.699497,94.693,4.087,89.590,0.846
1539.799350,95.511,4.077,90.540,0.728
1539.899191,83.232,4.046,77.970,1.046
1539.999828,90.750,4.078,85.671,0.830
1540.099667,78.485,3.951,73.405,0.954
1540.199507,104.549,4.025,99.521,0.783
1540.299351,105.597,4.086,100.357,0.980
1540.399184,95.899,4.070,90.844,0.810
1540.499833,77.584,4.118,72.510,0.786
1540.599682,103.979,4.115,98.964,0.727
1540.699516,98.917,4.010,93.895,0.843
1540.799360,117.052,3.921,112.199,0.764
1540.899199,94.362,3.955,89.385,0.851
1540.999426,89.248,4.003,84.347,0.732
1541.099260,88.289,3.933,83.365,0.822
1541.199494,109.590,3.979,104.691,0.754
1541.299337,115.724,3.946,110.767,0.840
1541.399181,122.374,3.953,117.486,0.768
1541.499825,111.735,4.122,106.614,0.829
1541.599662,118.345,4.155,113.229,0.762
1541.699509,116.481,3.940,111.464,0.870
1541.799344,127.816,3.874,123.036,0.739
1541.899195,100.548,4.030,95.427,0.911
1541.999833,135.861,4.121,130.866,0.702
1542.099669,103.314,3.932,98.398,0.813
1542.199514,96.721,4.090,91.768,0.701
1542.299353,79.807,4.106,74.689,0.841
1542.399193,81.128,3.951,76.205,0.744
1542.499837,89.430,3.926,84.502,0.825
1542.599664,116.963,3.955,112.009,0.824
1542.699504,108.568,3.985,103.321,1.077
1542.799340,116.698,4.134,111.628,0.761
1542.899176,118.965,4.161,113.763,0.873
1542.999813,138.204,3.991,133.189,0.852
1543.099656,120.891,4.194,115.584,0.925
1543.199479,124.037,4.001,119.153,0.710
1543.299319,92.327,4.017,87.292,0.850
1543.399165,120.034,4.121,115.016,0.729
1543.499796,95.493,3.964,90.583,0.777
1543.599642,116.517,4.140,111.499,0.713
1543.699474,125.672,3.945,120.656,0.901
1543.799311,109.333,4.053,104.362,0.751
1543.899149,99.243,3.975,94.131,0.929
1543.999775,128.691,3.941,123.643,0.934
1544.099609,111.498,3.946,106.460,0.921
1544.199459,131.398,3.942,126.548,0.736
1544.299309,105.258,4.134,100.159,0.795
1544.399145,86.351,4.015,81.444,0.723
1544.499793,103.312,3.918,98.304,0.915
1544.599640,113.500,4.150,108.250,0.933
1544.699483,116.240,4.167,111.043,0.850
1544.799337,98.734,3.968,93.456,1.141
1544.899173,89.939,4.070,84.770,0.929
1544.999808,84.332,3.951,79.464,0.732
1545.099650,124.024,3.946,119.034,0.869
1545.199494,87.792,3.952,82.899,0.770
1545.299330,101.165,4.063,96.065,0.866
1545.399171,94.728,5.687,87.973,0.893
1545.499822,138.359,3.944,132.125,1.948
1545.599666,107.144,3.970,102.292,0.673
1545.699516,108.678,3.979,103.116,1.387
1545.799359,108.589,3.934,103.769,0.676
1545.899203,81.659,3.991,76.756,0.745
1545.999440,93.243,5.712,86.334,1.031
1546.099291,118.843,4.186,112.749,1.722
1546.199140,78.026,4.195,72.927,0.677
1546.299765,90.202,3.925,84.919,1.178
1546.399603,136.219,3.947,131.425,0.665
1546.499439,90.806,3.902,86.044,0.696
1546.599279,105.391,4.190,99.884,1.126
1546.699120,117.893,3.977,112.991,0.727
1546.799765,91.590,5.619,85.123,0.677
1546.899603,106.185,3.957,100.619,1.416
1546.999458,119.906,4.092,114.838,0.776
1547.099294,85.956,4.104,80.835,0.845
1547.199130,96.219,4.041,91.219,0.792
1547.299789,100.783,3.929,95.759,0.913
1547.399619,106.928,3.926,102.066,0.769
1547.499454,120.946,3.991,115.946,0.836
1547.599305,99.486,3.929,94.539,0.844
1547.699130,93.381,4.167,88.155,0.886
1547.799773,109.699,3.997,104.419,1.105
1547.899619,85.954,5.862,78.262,1.641
1547.999470,108.707,3.935,103.783,0.811
1548.099312,85.708,4.122,80.598,0.789
1548.199172,116.852,3.871,111.986,0.824
1548.299810,95.054,3.945,90.097,0.836
1548.399669,97.252,3.961,92.351,0.768
1548.499517,122.359,3.912,116.576,1.656
1548.599372,97.129,4.073,92.126,0.712
1548.699215,88.707,3.961,83.662,0.917
1548.799453,151.785,4.153,146.761,0.688
1548.899291,127.004,3.944,122.119,0.779
1548.999127,90.071,3.966,85.204,0.736
1549.099787,94.862,4.129,89.773,0.797
1549.199632,115.214,3.948,110.361,0.737
1549.299469,87.604,3.943,82.668,0.819
1549.399299,127.910,4.161,122.721,0.856
1549.499137,110.366,3.929,105.343,0.905
1549.599786,88.543,4.112,83.308,0.950
1549.699632,123.329,4.031,117.481,1.630
1549.799476,117.109,3.965,112.221,0.728
1549.899303,118.861,3.966,113.923,0.804
1549.999155,148.741,3.972,143.902,0.692
1550.099789,85.665,4.190,80.482,0.825
1550.199635,134.935,4.170,129.386,1.191
1550.299469,116.972,4.065,111.287,1.402
1550.399296,125.074,3.958,120.200,0.714
1550.499139,103.098,4.002,98.054,0.864
1550.599780,132.621,3.968,127.109,1.362
1550.699626,108.231,4.219,102.621,1.184
1550.799468,98.775,3.998,93.352,1.254
1550.899306,104.278,4.011,99.252,0.827
1550.999147,118.283,4.212,113.111,0.771
1551.099795,98.901,3.990,93.862,0.876
1551.199621,99.653,4.185,94.524,0.773
1551.299457,95.523,4.054,90.473,0.818
1551.399295,121.102,5.738,114.464,0.734
1551.499137,107.856,4.198,102.669,0.820
1551.599783,83.921,4.007,79.005,0.742
1551.699631,112.005,4.021,106.966,0.848
1551.799463,79.617,4.168,74.456,0.823
1551.899288,73.174,3.968,67.702,1.296
1551.999125,106.715,4.098,101.690,0.761
1552.099766,85.682,4.003,80.643,0.868
1552.199615,88.401,3.984,83.385,0.860
1552.299458,117.925,3.968,112.992,0.796
1552.399305,113.339,3.924,108.533,0.712
1552.499142,85.610,3.936,80.705,0.804
1552.599782,100.863,4.092,95.894,0.713
1552.699614,97.741,4.155,92.623,0.794
1552.799452,88.342,4.145,83.171,0.857
1552.899286,103.965,3.994,98.224,1.544
1552.999133,91.861,4.020,86.612,1.018
1553.099765,83.499,4.068,78.296,0.906
1553.199613,108.872,4.277,103.601,0.786
1553.299442,100.517,4.003,95.254,1.071
1553.399285,102.110,4.039,97.121,0.771
1553.499116,90.682,4.098,85.173,1.238
1553.599753,107.919,4.210,102.689,0.829
1553.699588,148.115,3.993,142.440,1.488
1553.799432,116.298,3.987,111.418,0.692
1553.899266,166.408,3.991,160.801,1.426
1553.999510,127.240,4.065,122.288,0.688
1554.099354,91.985,4.110,86.859,0.820
1554.199190,138.335,5.947,130.916,1.294
1554.299825,79.616,5.957,72.693,0.770
1554.399657,97.126,4.055,92.170,0.727
1554.499492,85.869,4.196,79.984,1.496
1554.599339,116.875,3.997,112.001,0.684
1554.699172,102.419,4.161,97.300,0.777
1554.799819,92.074,4.188,86.944,0.772
1554.899656,93.232,4.039,87.952,1.058
1554.999498,122.243,4.100,117.215,0.749
1555.099340,85.889,4.046,80.794,0.882
1555.199171,87.543,4.004,82.586,0.780
1555.299819,87.096,3.986,82.061,0.855
1555.399668,100.356,3.982,95.450,0.755
1555.499519,99.170,4.060,94.070,0.821
