timestamp,total_ms,feature_extract_ms
1293.999636,25.289,24.985
1294.099472,24.990,24.700
1294.199305,24.919,24.551
1294.299936,24.884,24.571
1294.399775,24.551,24.185
1294.499611,23.577,23.284
1294.599435,24.483,24.143
1294.699671,22.825,22.526
1294.799510,25.237,24.929
1294.899364,23.339,23.003
1294.999603,26.504,25.995
1295.099445,31.772,30.994
1295.199286,23.903,23.676
1295.299927,25.225,24.892
1295.399767,32.260,31.327
1295.499595,22.503,22.204
1295.599430,23.351,23.033
1295.699660,24.072,23.731
1295.799499,27.565,27.047
1295.899345,26.882,26.501
1295.999982,24.111,23.429
1296.099830,30.159,29.857
1296.199676,25.800,25.494
1296.299515,25.335,25.065
1296.399365,24.171,23.733
1296.499989,24.018,23.685
1296.599835,24.062,23.700
1296.699679,24.138,23.782
1296.799507,24.441,24.143
1296.899333,30.930,30.536
1296.999966,27.004,26.568
1297.099812,24.583,24.256
1297.199643,25.589,25.239
1297.299478,25.735,25.422
1297.399332,25.043,24.701
1297.499962,35.818,35.416
1297.599790,26.133,25.536
1297.699611,29.812,29.435
1297.799456,25.481,25.067
1297.899302,24.075,23.740
1297.999940,25.840,25.489
1298.099778,25.255,24.917
1298.199606,24.466,24.120
1298.299439,23.506,23.234
1298.399288,23.724,23.306
1298.499922,24.166,23.836
1298.599768,27.714,27.299
1298.699614,25.763,25.389
1298.799451,27.362,27.042
1298.899293,23.163,22.822
1298.999926,31.511,31.104
1299.099777,25.384,24.983
1299.199616,25.105,24.661
1299.299455,24.414,23.944
1299.399290,26.425,26.018
1299.499920,25.121,24.667
1299.599760,31.806,31.452
1299.699584,24.203,23.889
1299.799421,24.757,24.395
1299.899660,25.027,24.759
1299.999500,24.530,23.847
1300.099343,24.870,24.374
1300.199977,25.044,24.654
1300.299829,35.341,34.362
1300.399674,24.045,23.732
1300.499524,25.600,25.295
1300.599360,36.030,34.706
1300.699998,23.079,22.846
1300.799830,25.094,24.810
1300.899668,24.810,24.483
1300.999512,26.981,26.603
1301.099353,25.010,24.651
1301.199986,28.226,27.935
1301.299816,33.169,32.829
1301.399657,26.786,26.383
1301.499489,24.950,24.626
1301.599325,25.745,25.392
1301.699968,24.441,24.079
1301.799810,24.686,24.340
1301.899648,28.103,27.750
1301.999481,24.994,24.701
1302.099308,31.462,30.933
1302.199939,25.429,25.006
1302.299783,34.830,34.492
1302.399632,26.340,25.957
1302.499461,29.789,29.444
1302.599300,24.983,24.612
1302.699934,24.451,24.119
1302.799759,24.076,23.795
1302.899603,24.038,23.691
1302.999441,25.840,25.437
1303.099677,23.651,23.360
1303.199501,24.835,24.510
1303.299343,24.872,24.566
1303.399980,26.362,26.044
1303.499814,28.608,28.284
1303.599654,24.406,24.087
1303.699488,23.121,22.820
1303.799327,24.528,24.048
1303.899952,23.440,22.983
1303.999790,23.494,23.035
1304.099644,23.742,23.415
1304.199482,25.984,25.638
1304.299338,27.275,26.955
1304.399990,24.994,24.666
1304.499840,25.914,25.560
1304.599669,27.888,27.417
1304.699513,24.875,24.400
1304.799352,35.130,33.809
1304.899984,22.069,21.850
1304.999832,22.877,22.605
1305.099676,34.383,32.685
1305.199521,24.705,24.400
1305.299351,25.609,25.268
1305.399984,25.611,25.168
1305.499824,30.063,29.703
1305.599653,26.209,25.820
1305.699507,23.513,23.166
